ocorrencia_classificacao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista,ocorrencia_tipo,ocorrencia_tipo_categoria,taxonomia_tipo_icao,recomendacao_numero,recomendacao_dia_assinatura,recomendacao_dia_encaminhamento,recomendacao_dia_feedback,recomendacao_conteudo,recomendacao_status,recomendacao_destinatario_sigla,recomendacao_destinatario,aeronave_matricula,aeronave_tipo_veiculo,aeronave_fabricante,aeronave_modelo,aeronave_tipo_icao,aeronave_motor_tipo,aeronave_motor_quantidade,aeronave_pmd,aeronave_pmd_categoria,aeronave_assentos,aeronave_ano_fabricacao,aeronave_pais_fabricante,aeronave_pais_registro,aeronave_registro_categoria,aeronave_registro_segmento,aeronave_voo_origem,aeronave_voo_destino,aeronave_fase_operacao,aeronave_tipo_operacao,aeronave_nivel_dano,aeronave_fatalidades_total,fator_nome,fator_aspecto,fator_condicionante,fator_area
ACIDENTE,-23.21416667,-51.18583333,LONDRINA,PR,BRASIL,SSOK,20/01/2016,19:10:00,SIM,FINALIZADA,A-016/CENIPA/2016,SIM,2019-01-29,2,1,NÃO,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,SCF-PP,A-016/CENIPA/2016 - 01,2019-01-29,2019-02-25,2020-01-29,"Atuar junto à VIAGRO Vidotti Agro Aérea Ltda., visando garantir a conformidade em relação ao cumprimento das intervenções de manutenção nas aeronaves de sua frota, bem como seus respectivos registros em consonância com a legislação em vigor.",ADOTADA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTWFX,AVIÃO,AIR TRACTOR,AT-401B,AT3P,PISTÃO,MONOMOTOR,2722,2722,1.0,1995.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,14 BIS,FAZENDA VISTA BONITA,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,6,MOTIVAÇÃO,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
ACIDENTE,-23.21416667,-51.18583333,LONDRINA,PR,BRASIL,SSOK,20/01/2016,19:10:00,SIM,FINALIZADA,A-016/CENIPA/2016,SIM,2019-01-29,2,1,NÃO,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,SCF-PP,A-016/CENIPA/2016 - 01,2019-01-29,2019-02-25,2020-01-29,"Atuar junto à VIAGRO Vidotti Agro Aérea Ltda., visando garantir a conformidade em relação ao cumprimento das intervenções de manutenção nas aeronaves de sua frota, bem como seus respectivos registros em consonância com a legislação em vigor.",ADOTADA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTWFX,AVIÃO,AIR TRACTOR,AT-401B,AT3P,PISTÃO,MONOMOTOR,2722,2722,1.0,1995.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,14 BIS,FAZENDA VISTA BONITA,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,6,OUTRO FATOR,OUTRO,,OUTRO
ACIDENTE,-23.21416667,-51.18583333,LONDRINA,PR,BRASIL,SSOK,20/01/2016,19:10:00,SIM,FINALIZADA,A-016/CENIPA/2016,SIM,2019-01-29,2,1,NÃO,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,SCF-PP,A-016/CENIPA/2016 - 01,2019-01-29,2019-02-25,2020-01-29,"Atuar junto à VIAGRO Vidotti Agro Aérea Ltda., visando garantir a conformidade em relação ao cumprimento das intervenções de manutenção nas aeronaves de sua frota, bem como seus respectivos registros em consonância com a legislação em vigor.",ADOTADA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTWFX,AVIÃO,AIR TRACTOR,AT-401B,AT3P,PISTÃO,MONOMOTOR,2722,2722,1.0,1995.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,14 BIS,FAZENDA VISTA BONITA,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,6,POUCA EXPERIÊNCIA DO PILOTO,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
ACIDENTE,-23.21416667,-51.18583333,LONDRINA,PR,BRASIL,SSOK,20/01/2016,19:10:00,SIM,FINALIZADA,A-016/CENIPA/2016,SIM,2019-01-29,2,1,NÃO,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,SCF-PP,A-016/CENIPA/2016 - 01,2019-01-29,2019-02-25,2020-01-29,"Atuar junto à VIAGRO Vidotti Agro Aérea Ltda., visando garantir a conformidade em relação ao cumprimento das intervenções de manutenção nas aeronaves de sua frota, bem como seus respectivos registros em consonância com a legislação em vigor.",ADOTADA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTWFX,AVIÃO,AIR TRACTOR,AT-401B,AT3P,PISTÃO,MONOMOTOR,2722,2722,1.0,1995.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,14 BIS,FAZENDA VISTA BONITA,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,6,PROCESSO DECISÓRIO,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
ACIDENTE,-23.21416667,-51.18583333,LONDRINA,PR,BRASIL,SSOK,20/01/2016,19:10:00,SIM,FINALIZADA,A-016/CENIPA/2016,SIM,2019-01-29,2,1,NÃO,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,SCF-PP,A-016/CENIPA/2016 - 01,2019-01-29,2019-02-25,2020-01-29,"Atuar junto à VIAGRO Vidotti Agro Aérea Ltda., visando garantir a conformidade em relação ao cumprimento das intervenções de manutenção nas aeronaves de sua frota, bem como seus respectivos registros em consonância com a legislação em vigor.",ADOTADA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTWFX,AVIÃO,AIR TRACTOR,AT-401B,AT3P,PISTÃO,MONOMOTOR,2722,2722,1.0,1995.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,14 BIS,FAZENDA VISTA BONITA,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,6,SUPERVISÃO GERENCIAL,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
ACIDENTE,-23.21416667,-51.18583333,LONDRINA,PR,BRASIL,SSOK,20/01/2016,19:10:00,SIM,FINALIZADA,A-016/CENIPA/2016,SIM,2019-01-29,2,1,NÃO,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,SCF-PP,A-016/CENIPA/2016-02,2019-01-29,2019-02-25,2019-09-30,Analisar a pertinência da inclusão do uso de luvas de voo e macacão antichamas como Equipamentos de Proteção Individual no item 209 do RBAC 137.,ADOTADA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTWFX,AVIÃO,AIR TRACTOR,AT-401B,AT3P,PISTÃO,MONOMOTOR,2722,2722,1.0,1995.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,14 BIS,FAZENDA VISTA BONITA,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,6,APLICAÇÃO DE COMANDOS,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
ACIDENTE,-23.21416667,-51.18583333,LONDRINA,PR,BRASIL,SSOK,20/01/2016,19:10:00,SIM,FINALIZADA,A-016/CENIPA/2016,SIM,2019-01-29,2,1,NÃO,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,SCF-PP,A-016/CENIPA/2016-02,2019-01-29,2019-02-25,2019-09-30,Analisar a pertinência da inclusão do uso de luvas de voo e macacão antichamas como Equipamentos de Proteção Individual no item 209 do RBAC 137.,ADOTADA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTWFX,AVIÃO,AIR TRACTOR,AT-401B,AT3P,PISTÃO,MONOMOTOR,2722,2722,1.0,1995.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,14 BIS,FAZENDA VISTA BONITA,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,6,JULGAMENTO DE PILOTAGEM,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
ACIDENTE,-23.21416667,-51.18583333,LONDRINA,PR,BRASIL,SSOK,20/01/2016,19:10:00,SIM,FINALIZADA,A-016/CENIPA/2016,SIM,2019-01-29,2,1,NÃO,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,SCF-PP,A-016/CENIPA/2016-02,2019-01-29,2019-02-25,2019-09-30,Analisar a pertinência da inclusão do uso de luvas de voo e macacão antichamas como Equipamentos de Proteção Individual no item 209 do RBAC 137.,ADOTADA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTWFX,AVIÃO,AIR TRACTOR,AT-401B,AT3P,PISTÃO,MONOMOTOR,2722,2722,1.0,1995.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,14 BIS,FAZENDA VISTA BONITA,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,6,MANUTENÇÃO DA AERONAVE,DESEMPENHO DO SER HUMANO,MANUTENÇÃO DA AERONAVE,FATOR OPERACIONAL
ACIDENTE,-23.21416667,-51.18583333,LONDRINA,PR,BRASIL,SSOK,20/01/2016,19:10:00,SIM,FINALIZADA,A-016/CENIPA/2016,SIM,2019-01-29,2,1,NÃO,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,SCF-PP,A-016/CENIPA/2016-02,2019-01-29,2019-02-25,2019-09-30,Analisar a pertinência da inclusão do uso de luvas de voo e macacão antichamas como Equipamentos de Proteção Individual no item 209 do RBAC 137.,ADOTADA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTWFX,AVIÃO,AIR TRACTOR,AT-401B,AT3P,PISTÃO,MONOMOTOR,2722,2722,1.0,1995.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,14 BIS,FAZENDA VISTA BONITA,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,6,MOTIVAÇÃO,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
ACIDENTE,-23.21416667,-51.18583333,LONDRINA,PR,BRASIL,SSOK,20/01/2016,19:10:00,SIM,FINALIZADA,A-016/CENIPA/2016,SIM,2019-01-29,2,1,NÃO,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,SCF-PP,A-016/CENIPA/2016-02,2019-01-29,2019-02-25,2019-09-30,Analisar a pertinência da inclusão do uso de luvas de voo e macacão antichamas como Equipamentos de Proteção Individual no item 209 do RBAC 137.,ADOTADA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTWFX,AVIÃO,AIR TRACTOR,AT-401B,AT3P,PISTÃO,MONOMOTOR,2722,2722,1.0,1995.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,14 BIS,FAZENDA VISTA BONITA,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,6,OUTRO FATOR,OUTRO,,OUTRO
ACIDENTE,-23.21416667,-51.18583333,LONDRINA,PR,BRASIL,SSOK,20/01/2016,19:10:00,SIM,FINALIZADA,A-016/CENIPA/2016,SIM,2019-01-29,2,1,NÃO,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,SCF-PP,A-016/CENIPA/2016-02,2019-01-29,2019-02-25,2019-09-30,Analisar a pertinência da inclusão do uso de luvas de voo e macacão antichamas como Equipamentos de Proteção Individual no item 209 do RBAC 137.,ADOTADA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTWFX,AVIÃO,AIR TRACTOR,AT-401B,AT3P,PISTÃO,MONOMOTOR,2722,2722,1.0,1995.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,14 BIS,FAZENDA VISTA BONITA,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,6,POUCA EXPERIÊNCIA DO PILOTO,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
ACIDENTE,-23.21416667,-51.18583333,LONDRINA,PR,BRASIL,SSOK,20/01/2016,19:10:00,SIM,FINALIZADA,A-016/CENIPA/2016,SIM,2019-01-29,2,1,NÃO,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,SCF-PP,A-016/CENIPA/2016-02,2019-01-29,2019-02-25,2019-09-30,Analisar a pertinência da inclusão do uso de luvas de voo e macacão antichamas como Equipamentos de Proteção Individual no item 209 do RBAC 137.,ADOTADA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTWFX,AVIÃO,AIR TRACTOR,AT-401B,AT3P,PISTÃO,MONOMOTOR,2722,2722,1.0,1995.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,14 BIS,FAZENDA VISTA BONITA,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,6,PROCESSO DECISÓRIO,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
ACIDENTE,-23.21416667,-51.18583333,LONDRINA,PR,BRASIL,SSOK,20/01/2016,19:10:00,SIM,FINALIZADA,A-016/CENIPA/2016,SIM,2019-01-29,2,1,NÃO,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO,SCF-PP,A-016/CENIPA/2016-02,2019-01-29,2019-02-25,2019-09-30,Analisar a pertinência da inclusão do uso de luvas de voo e macacão antichamas como Equipamentos de Proteção Individual no item 209 do RBAC 137.,ADOTADA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTWFX,AVIÃO,AIR TRACTOR,AT-401B,AT3P,PISTÃO,MONOMOTOR,2722,2722,1.0,1995.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,14 BIS,FAZENDA VISTA BONITA,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,6,SUPERVISÃO GERENCIAL,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
INCIDENTE GRAVE,-19.7805555556,-48.5908333333,CAMPO FLORIDO,MG,BRASIL,APUA,05/01/2016,12:30:00,SIM,FINALIZADA,IG-003/CENIPA/2016,SIM,2017-06-22,1,1,SIM,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,RE,IG-003/CENIPA/2016 - 01,2017-06-22,2017-06-30,2017-07-25,"Atuar junto ao operador, a fim de que este, na análise do Gerenciamento de Risco da Segurança Operacional de suas operações agrícolas, reavalie os critérios para utilização das pistas de pouso eventual selecionadas, no sentido de que as características dessas pistas não contribuam para o agravamento de uma eventual ocorrência.",ADOTADA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PROTJ,AVIÃO,PIPER AIRCRAFT,PA-25-235,PA25,PISTÃO,MONOMOTOR,1315,1315,1.0,1971.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,ÁREA DE POUSO PARA USO AEROAGRÍCOLA,ÁREA DE POUSO PARA USO AEROAGRÍCOLA,DECOLAGEM,AGRÍCOLA,LEVE,0,INFRAESTRUTURA AEROPORTUÁRIA,INFRAESTRUTURA AEROPORTUÁRIA,,FATOR OPERACIONAL
INCIDENTE GRAVE,-19.7805555556,-48.5908333333,CAMPO FLORIDO,MG,BRASIL,APUA,05/01/2016,12:30:00,SIM,FINALIZADA,IG-003/CENIPA/2016,SIM,2017-06-22,1,1,SIM,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,RE,IG-003/CENIPA/2016 - 01,2017-06-22,2017-06-30,2017-07-25,"Atuar junto ao operador, a fim de que este, na análise do Gerenciamento de Risco da Segurança Operacional de suas operações agrícolas, reavalie os critérios para utilização das pistas de pouso eventual selecionadas, no sentido de que as características dessas pistas não contribuam para o agravamento de uma eventual ocorrência.",ADOTADA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PROTJ,AVIÃO,PIPER AIRCRAFT,PA-25-235,PA25,PISTÃO,MONOMOTOR,1315,1315,1.0,1971.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,ÁREA DE POUSO PARA USO AEROAGRÍCOLA,ÁREA DE POUSO PARA USO AEROAGRÍCOLA,DECOLAGEM,AGRÍCOLA,LEVE,0,MANUTENÇÃO DA AERONAVE,DESEMPENHO DO SER HUMANO,MANUTENÇÃO DA AERONAVE,FATOR OPERACIONAL
INCIDENTE GRAVE,-19.7805555556,-48.5908333333,CAMPO FLORIDO,MG,BRASIL,APUA,05/01/2016,12:30:00,SIM,FINALIZADA,IG-003/CENIPA/2016,SIM,2017-06-22,1,1,SIM,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,IG-003/CENIPA/2016 - 01,2017-06-22,2017-06-30,2017-07-25,"Atuar junto ao operador, a fim de que este, na análise do Gerenciamento de Risco da Segurança Operacional de suas operações agrícolas, reavalie os critérios para utilização das pistas de pouso eventual selecionadas, no sentido de que as características dessas pistas não contribuam para o agravamento de uma eventual ocorrência.",ADOTADA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PROTJ,AVIÃO,PIPER AIRCRAFT,PA-25-235,PA25,PISTÃO,MONOMOTOR,1315,1315,1.0,1971.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,ÁREA DE POUSO PARA USO AEROAGRÍCOLA,ÁREA DE POUSO PARA USO AEROAGRÍCOLA,DECOLAGEM,AGRÍCOLA,LEVE,0,INFRAESTRUTURA AEROPORTUÁRIA,INFRAESTRUTURA AEROPORTUÁRIA,,FATOR OPERACIONAL
INCIDENTE GRAVE,-19.7805555556,-48.5908333333,CAMPO FLORIDO,MG,BRASIL,APUA,05/01/2016,12:30:00,SIM,FINALIZADA,IG-003/CENIPA/2016,SIM,2017-06-22,1,1,SIM,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,IG-003/CENIPA/2016 - 01,2017-06-22,2017-06-30,2017-07-25,"Atuar junto ao operador, a fim de que este, na análise do Gerenciamento de Risco da Segurança Operacional de suas operações agrícolas, reavalie os critérios para utilização das pistas de pouso eventual selecionadas, no sentido de que as características dessas pistas não contribuam para o agravamento de uma eventual ocorrência.",ADOTADA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PROTJ,AVIÃO,PIPER AIRCRAFT,PA-25-235,PA25,PISTÃO,MONOMOTOR,1315,1315,1.0,1971.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,ÁREA DE POUSO PARA USO AEROAGRÍCOLA,ÁREA DE POUSO PARA USO AEROAGRÍCOLA,DECOLAGEM,AGRÍCOLA,LEVE,0,MANUTENÇÃO DA AERONAVE,DESEMPENHO DO SER HUMANO,MANUTENÇÃO DA AERONAVE,FATOR OPERACIONAL
ACIDENTE,-18.0866666667,-45.9294444444,VARJÃO DE MINAS,MG,BRASIL,Fora de aerodromo,23/01/2016,11:30:00,SIM,FINALIZADA,A-019/CENIPA/2016,SIM,2017-06-22,1,1,SIM,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO | COLISÃO COM OBSTÁCULOS NO SOLO,GCOL,A-019/CENIPA/2016 - 01,2017-06-22,2017-06-30,2018-04-06,"Atuar junto ao operador, a fim de certificar-se de que o gerenciamento de risco da empresa contempla uma criteriosa avaliação das condições das pistas utilizadas nas operações aeroagrícolas de modo a garantir a segurança operacional.",NÃO ADOTADA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PPCTD,AVIÃO,PIPER AIRCRAFT,PA-25-235,PA25,PISTÃO,MONOMOTOR,1315,1315,1.0,1965.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,0,APLICAÇÃO DE COMANDOS,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
ACIDENTE,-18.0866666667,-45.9294444444,VARJÃO DE MINAS,MG,BRASIL,Fora de aerodromo,23/01/2016,11:30:00,SIM,FINALIZADA,A-019/CENIPA/2016,SIM,2017-06-22,1,1,SIM,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO | COLISÃO COM OBSTÁCULOS NO SOLO,GCOL,A-019/CENIPA/2016 - 01,2017-06-22,2017-06-30,2018-04-06,"Atuar junto ao operador, a fim de certificar-se de que o gerenciamento de risco da empresa contempla uma criteriosa avaliação das condições das pistas utilizadas nas operações aeroagrícolas de modo a garantir a segurança operacional.",NÃO ADOTADA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PPCTD,AVIÃO,PIPER AIRCRAFT,PA-25-235,PA25,PISTÃO,MONOMOTOR,1315,1315,1.0,1965.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,0,JULGAMENTO DE PILOTAGEM,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
ACIDENTE,-18.0866666667,-45.9294444444,VARJÃO DE MINAS,MG,BRASIL,Fora de aerodromo,23/01/2016,11:30:00,SIM,FINALIZADA,A-019/CENIPA/2016,SIM,2017-06-22,1,1,SIM,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO | COLISÃO COM OBSTÁCULOS NO SOLO,GCOL,A-019/CENIPA/2016 - 01,2017-06-22,2017-06-30,2018-04-06,"Atuar junto ao operador, a fim de certificar-se de que o gerenciamento de risco da empresa contempla uma criteriosa avaliação das condições das pistas utilizadas nas operações aeroagrícolas de modo a garantir a segurança operacional.",NÃO ADOTADA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PPCTD,AVIÃO,PIPER AIRCRAFT,PA-25-235,PA25,PISTÃO,MONOMOTOR,1315,1315,1.0,1965.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,0,PLANEJAMENTO DE VOO,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
ACIDENTE,-18.0866666667,-45.9294444444,VARJÃO DE MINAS,MG,BRASIL,Fora de aerodromo,23/01/2016,11:30:00,SIM,FINALIZADA,A-019/CENIPA/2016,SIM,2017-06-22,1,1,SIM,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO | COLISÃO COM OBSTÁCULOS NO SOLO,GCOL,A-019/CENIPA/2016 - 01,2017-06-22,2017-06-30,2018-04-06,"Atuar junto ao operador, a fim de certificar-se de que o gerenciamento de risco da empresa contempla uma criteriosa avaliação das condições das pistas utilizadas nas operações aeroagrícolas de modo a garantir a segurança operacional.",NÃO ADOTADA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PPCTD,AVIÃO,PIPER AIRCRAFT,PA-25-235,PA25,PISTÃO,MONOMOTOR,1315,1315,1.0,1965.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,0,SUPERVISÃO GERENCIAL,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
INCIDENTE GRAVE,-2.2469444444,-49.5633333333,CAMETÁ,PA,BRASIL,Fora de aerodromo,15/01/2016,19:00:00,SIM,FINALIZADA,IG-010/CENIPA/2016,SIM,2018-05-10,1,1,NÃO,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA | POUSO SEM TREM,ARC,IG-010/CENIPA/2016 - 01,2018-05-10,2018-05-22,2018-06-05,"Divulgar os ensinamentos colhidos na presente investigação, a fim de alertar pilotos e operadores da aviação civil brasileira sobre os riscos decorrentes da não utilização de uma lista de verificações adequada, bem como da operação em pistas não homologadas ou não registradas por autoridade competente, em desacordo com o Art. 30 do Código Brasileiro de Aeronáutica.",ADOTADA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTKFY,AVIÃO,PIPER AIRCRAFT,PA-28R-200,P28R,PISTÃO,MONOMOTOR,1202,1202,4.0,1974.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,TUCURUÍ,BAIÃO,POUSO,PRIVADA,LEVE,0,ATITUDE,ASPECTO PSICOLÓGICO,INDIVIDUAL,FATOR HUMANO
INCIDENTE GRAVE,-2.2469444444,-49.5633333333,CAMETÁ,PA,BRASIL,Fora de aerodromo,15/01/2016,19:00:00,SIM,FINALIZADA,IG-010/CENIPA/2016,SIM,2018-05-10,1,1,NÃO,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA | POUSO SEM TREM,ARC,IG-010/CENIPA/2016 - 01,2018-05-10,2018-05-22,2018-06-05,"Divulgar os ensinamentos colhidos na presente investigação, a fim de alertar pilotos e operadores da aviação civil brasileira sobre os riscos decorrentes da não utilização de uma lista de verificações adequada, bem como da operação em pistas não homologadas ou não registradas por autoridade competente, em desacordo com o Art. 30 do Código Brasileiro de Aeronáutica.",ADOTADA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTKFY,AVIÃO,PIPER AIRCRAFT,PA-28R-200,P28R,PISTÃO,MONOMOTOR,1202,1202,4.0,1974.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,TUCURUÍ,BAIÃO,POUSO,PRIVADA,LEVE,0,ESQUECIMENTO DO PILOTO,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
INCIDENTE GRAVE,-2.2469444444,-49.5633333333,CAMETÁ,PA,BRASIL,Fora de aerodromo,15/01/2016,19:00:00,SIM,FINALIZADA,IG-010/CENIPA/2016,SIM,2018-05-10,1,1,NÃO,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA | POUSO SEM TREM,ARC,IG-010/CENIPA/2016 - 01,2018-05-10,2018-05-22,2018-06-05,"Divulgar os ensinamentos colhidos na presente investigação, a fim de alertar pilotos e operadores da aviação civil brasileira sobre os riscos decorrentes da não utilização de uma lista de verificações adequada, bem como da operação em pistas não homologadas ou não registradas por autoridade competente, em desacordo com o Art. 30 do Código Brasileiro de Aeronáutica.",ADOTADA,ANAC,AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL,PTKFY,AVIÃO,PIPER AIRCRAFT,PA-28R-200,P28R,PISTÃO,MONOMOTOR,1202,1202,4.0,1974.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,TUCURUÍ,BAIÃO,POUSO,PRIVADA,LEVE,0,INDISCIPLINA DE VOO,DESEMPENHO DO SER HUMANO,OPERAÇÃO DA AERONAVE,FATOR OPERACIONAL
